🕘️更新时间,#genre#
广东卫视,http://221.193.168.209:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://115.48.161.129:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://123.174.106.183:8888/rtp/239.1.1.49:8049
广东卫视,http://221.193.168.16:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.193.168.199:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.193.168.243:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://106.53.99.30/tv/jzb.php?id=gdws
广东卫视,http://125.42.151.219:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.131.246.250:9901/tsfile/live/0125_1.m3u8
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
浙江卫视,http://222.185.98.96:888/rtp/239.49.0.50:8392
浙江卫视,http://106.53.99.30/tv/jzb.php?id=zjws
浙江卫视,http://222.185.98.96:888/rtp/239.49.1.34:6000
浙江卫视,http://221.193.168.209:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://115.48.161.129:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.193.168.16:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.193.168.199:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.193.168.243:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
浙江卫视,http://123.52.14.64:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://220.169.109.72:802/rtp/239.76.253.182:9000
浙江卫视,http://60.168.244.54:8888/rtp/238.1.78.164:7184
湖南卫视,http://106.53.99.30/tv/jzb.php?id=hunws
湖南卫视,http://222.185.98.96:888/rtp/239.49.0.54:8424
湖南卫视,http://39.164.160.249:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://58.17.48.228:808/hls/31/index.m3u8
湖南卫视,http://115.48.161.129:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.43.244.1:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://221.193.168.209:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://220.169.100.41:10087/rtp/239.76.253.100:9000
湖南卫视,http://221.193.168.16:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.193.168.199:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.185.98.96:888/rtp/239.49.1.38:6000
湖南卫视,http://123.174.106.183:8888/rtp/239.1.1.28:8028
湖南卫视,http://123.52.14.64:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://125.42.151.219:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://114.222.251.120:4023/rtp/239.49.8.12:9418
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://222.185.98.96:888/rtp/239.49.0.49:8384
北京卫视,http://125.42.151.151:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://125.43.244.1:9901/tsfile/live/0107_1.m3u8
北京卫视,http://221.193.168.209:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://115.48.161.129:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.193.168.243:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.193.168.199:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.193.168.16:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://123.52.14.64:9901/tsfile/live/0122_1.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京卫视,http://106.53.99.30/tv/jzb.php?id=bjws
北京卫视,http://183.131.246.250:9901/tsfile/live/0122_1.m3u8
北京卫视,http://114.222.251.120:4023/rtp/239.49.8.11:9414
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8
湖北卫视,http://222.185.98.96:888/rtp/239.49.1.48:6000
湖北卫视,http://221.193.168.209:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://115.48.161.129:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.193.168.16:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.193.168.199:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.42.151.219:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://123.52.14.64:9901/tsfile/live/0132_1.m3u8
湖北卫视,https://mursor.ottiptv.cc/migu/947472496.m3u8?migutoken=ac4b853c05b598e74be3c914f31a313d2bd6cdd91d9a71f0fcf1c535fe92e695ef03b387b0b08b6395690630b55893080ad03ee928592c256b8f4246b6b43a93213699e6a40d4ce8dd193ae60d
湖北卫视,http://106.53.99.30/tv/jzb.php?id=hbws
湖北卫视,http://60.168.244.54:8888/rtp/238.1.78.168:7216
湖北卫视,http://171.109.20.22:4566/rtp/239.81.0.112:4056
湖北卫视,http://183.131.246.250:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.185.98.96:888/rtp/239.49.0.64:8504
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
黑龙江卫视,http://222.185.98.96:888/rtp/239.49.1.50:6000
黑龙江卫视,http://125.43.244.1:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://221.193.168.209:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://115.48.161.129:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.193.168.16:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.193.168.243:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.193.168.199:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://106.53.99.30/tv/jzb.php?id=hljws
黑龙江卫视,http://125.125.234.156:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.224.197.251:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://222.185.98.96:888/rtp/239.49.0.66:8520
黑龙江卫视,http://171.109.20.22:4566/rtp/239.81.0.105:4056
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8
安徽卫视,http://39.164.160.249:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://222.185.98.96:888/rtp/239.49.1.36:6000
安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8
安徽卫视,http://123.52.14.64:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://106.53.99.30/tv/jzb.php?id=ahws
安徽卫视,http://116.233.38.0:8888/rtp/239.45.1.120:5140
安徽卫视,http://222.185.98.96:888/rtp/239.49.0.52:8408
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8
重庆卫视,http://222.185.98.96:888/rtp/239.49.1.42:6000
重庆卫视,http://125.43.244.1:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8
重庆卫视,http://221.193.168.209:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
重庆卫视,http://106.53.99.30/tv/jzb.php?id=cqws
重庆卫视,http://221.193.168.199:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.193.168.16:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.193.168.243:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.52.14.64:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://101.66.195.105:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://60.168.244.54:8888/rtp/238.1.78.31:6176
重庆卫视,http://222.185.98.96:888/rtp/239.49.0.58:8456
重庆卫视,http://101.66.199.251:9901/tsfile/live/0142_1.m3u8
东方卫视,http://220.169.100.41:10087/rtp/239.76.253.186:9000
东方卫视,http://114.222.251.120:4023/rtp/239.49.8.17:9606
东方卫视,http://221.193.168.209:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://115.48.161.129:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://60.168.244.54:8888/rtp/238.1.78.163:7176
东方卫视,http://221.193.168.16:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.52.14.64:9901/tsfile/live/0107_1.m3u8
东方卫视,http://222.185.98.96:888/rtp/239.49.0.48:8376
东方卫视,http://222.185.98.96:888/rtp/239.49.1.32:6000
东方卫视,https://mursor.ottiptv.cc/migu/651632648.m3u8?migutoken=59ac05770fa0cdc4db92940709c6cc03bd46398adf080cb00c02d2740cf863789120f61e7544a2dcf1b80d5ffad6dc78cda1d37a2568340901e2805964db5cb23ea6ea978a68a755335019664b
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
东方卫视,http://106.53.99.30/tv/jzb.php?id=dfws
东方卫视,http://221.193.168.243:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://101.66.195.147:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://101.66.199.251:9901/tsfile/live/0018_1.m3u8
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
东南卫视,https://mursor.ottiptv.cc/migu/849116810.m3u8?migutoken=694b78d79539d1f61ee6698f27d9d51aa23362b349b338cbad03b510537845168637c50853b521688261006759745abba667de4804bcc29b631b30fd89a2d9f11574a651c09af1997bed9527b3
东南卫视,http://115.48.161.129:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://125.43.244.1:9901/tsfile/live/0137_1.m3u8
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8
东南卫视,http://106.53.99.30/tv/jzb.php?id=dnws
东南卫视,http://222.185.98.96:888/rtp/239.49.1.45:6000
东南卫视,http://114.222.251.120:4023/rtp/239.49.8.112:8000
东南卫视,http://123.174.106.183:8888/rtp/239.1.1.33:8033
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
东南卫视,http://222.185.98.96:888/rtp/239.49.0.61:8480
东南卫视,http://101.66.195.105:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
甘肃卫视,http://114.222.251.120:4023/rtp/239.49.0.250:8000
甘肃卫视,http://123.52.14.64:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://222.185.98.96:888/rtp/239.49.1.238:6000
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,http://222.185.98.96:888/rtp/239.49.0.56:8440
广西卫视,http://221.193.168.209:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://125.43.244.1:9901/tsfile/live/0113_1.m3u8
广西卫视,http://171.14.89.243:9901/tsfile/live/0113_1.m3u8
广西卫视,http://222.185.98.96:888/rtp/239.49.1.40:6000
广西卫视,http://123.52.14.64:9901/tsfile/live/0113_1.m3u8
广西卫视,http://221.193.168.199:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
广西卫视,http://221.193.168.243:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://114.222.251.120:4023/rtp/239.49.8.10:8000
贵州卫视,http://222.185.98.96:888/rtp/239.49.1.52:6000
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.185.98.96:888/rtp/239.49.0.68:8536
贵州卫视,http://171.14.89.243:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://123.130.84.106:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://106.53.99.30/tv/jzb.php?id=gzws
海南卫视,http://183.223.157.33:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://220.169.100.41:10087/rtp/239.76.253.203:9000
海南卫视,https://mursor.ottiptv.cc/migu/947472502.m3u8?migutoken=e357dd281c3e20370ec0f8886ea3cacd8c154e924e0372c0da2d7e5335e277cc63498a4e0b7372a2672620ea1028fb86da21e272d981cb5dd87b70c087ac6e823693cc94685a232d3e670f9de8
海南卫视,http://123.52.14.64:9901/tsfile/live/1003_1.m3u8
海南卫视,http://106.53.99.30/tv/jzb.php?id=hainws
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
海南卫视,http://222.185.98.96:888/rtp/239.49.1.41:6000
海南卫视,http://114.222.251.120:4023/rtp/239.49.8.83:8000
海南卫视,http://36.105.100.208:35455/itv/5000000004000006211.m3u8?cdn=bestzb
河北卫视,http://106.53.99.30/tv/api.php?id=hebws
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视,http://221.193.168.209:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://125.43.244.1:9901/tsfile/live/0117_1.m3u8
河北卫视,http://221.193.168.16:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.52.14.64:9901/tsfile/live/0117_1.m3u8
河北卫视,http://106.53.99.30/tv/jzb.php?id=hebiws
河北卫视,http://221.2.148.205:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.193.168.243:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.193.168.199:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.174.106.183:8888/rtp/239.1.1.48:8048
河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8
河北卫视,http://101.66.199.251:9901/tsfile/live/0117_1.m3u8
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8
河南卫视,http://222.185.98.96:888/rtp/239.49.0.60:8472
河南卫视,http://125.43.244.1:9901/tsfile/live/0139_1.m3u8
河南卫视,http://115.48.161.129:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视,http://221.193.168.209:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,https://mursor.ottiptv.cc/migu/790187291.m3u8?migutoken=e99e6fd850f8eb9acdc00baa424e3fa813a5561912f3fbfa1b06e44d7e7463b9b2dfbac1ea43d0e96c785fc1518595d080b25561ff7c5915e2f38d00fdca7c74e8ed5ccdbdbade7262ef0b0347
河南卫视,http://106.53.99.30/tv/jzb.php?id=henws
河南卫视,http://123.52.14.64:9901/tsfile/live/1000_1.m3u8
河南卫视,http://114.222.251.120:4023/rtp/239.49.8.29:8000
河南卫视,http://221.193.168.243:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.193.168.16:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.185.98.96:888/rtp/239.49.1.44:6000
河南卫视,http://125.125.234.156:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://106.53.99.30/tv/jzb.php?id=jlws
吉林卫视,https://mursor.ottiptv.cc/migu/947472500.m3u8?migutoken=06122e5c57d4d8f03a6dcf797ffbb8ebd9b90eb1e270194611c98225810e119a759274d6cee4e54fa18ffa9262ae061357c2775f675a2d5eaa454e8aeaa0b89f346a76e829364517a14f1e261e
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://123.52.14.64:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://222.185.98.96:888/rtp/239.49.0.65:8512
吉林卫视,http://101.66.195.147:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://101.66.199.251:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://182.150.23.74:808/hls/35/index.m3u8
吉林卫视,http://101.66.195.105:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视,http://222.185.98.96:888/rtp/239.49.9.1:6000
江苏卫视,http://120.197.253.254:1818/rtp/239.20.0.170:2138
江苏卫视,http://123.174.106.183:8888/rtp/239.1.1.35:8035
江苏卫视,http://222.185.98.96:888/rtp/239.49.1.16:6000
江苏卫视,http://222.185.98.96:888/rtp/239.49.0.16:8120
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://114.222.251.120:4023/rtp/239.49.8.16:9602
江苏卫视,http://115.48.161.129:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://221.193.168.209:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://123.52.14.64:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://221.193.168.16:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://106.53.99.30/tv/jzb.php?id=jsws
江苏卫视,http://60.168.244.54:8888/rtp/238.1.78.165:7192
江苏卫视,http://221.193.168.199:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,https://mursor.ottiptv.cc/migu/623899368.m3u8?migutoken=52c420e516c100cefc3ffabc519afdd84947dac92c9574ad16c01deb03fdfd6aa6e5e2e43f1f62456f1bc4c68d58324b80262a9c694adc0f70a2175ba1ac19aa6311560281dd169cedccbaed9c
江苏卫视,http://101.66.195.105:9901/tsfile/live/0017_1.m3u8
江西卫视,http://125.42.151.151:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://220.169.100.41:10087/rtp/239.76.252.225:9000
江西卫视,http://106.53.99.30/tv/jzb.php?id=jxws
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://222.185.98.96:888/rtp/239.49.0.63:8496
江西卫视,http://221.193.168.209:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,https://mursor.ottiptv.cc/migu/783847495.m3u8?migutoken=9657f2f9edf2c75c0f81997ebb2e6db3a0530724db7e9ef0cd57921015ab7fa5162a0deaf1f03737325207b5ec9381c4e8b3bcb99050bc6f1c8b665baee34b802d875964f0eb3e171f30fa4a67
江西卫视,http://222.185.98.96:888/rtp/239.49.1.47:6000
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8
江西卫视,http://123.52.14.64:9901/tsfile/live/0138_1.m3u8
江西卫视,http://171.14.89.243:9901/tsfile/live/0138_1.m3u8
江西卫视,http://221.193.168.243:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://114.222.251.120:4023/rtp/239.49.8.111:8000
江西卫视,http://125.42.151.219:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.199.251:9901/tsfile/live/0138_1.m3u8
辽宁卫视,http://222.185.98.96:888/rtp/239.49.1.35:6000
辽宁卫视,http://222.185.98.96:888/rtp/239.49.0.51:8400
辽宁卫视,http://61.156.228.12:8154/tsfile/live/0121_1.m3u8
辽宁卫视,http://116.233.38.0:8888/rtp/239.45.1.123:5140
辽宁卫视,http://125.43.244.1:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://58.19.43.46:9901/tsfile/live/1041_1.m3u8
辽宁卫视,http://123.174.106.183:8888/rtp/239.1.1.42:8042
辽宁卫视,http://106.53.99.30/tv/jzb.php?id=lnws
辽宁卫视,http://101.66.195.147:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://113.57.111.4:1111/tsfile/live/1026_1.m3u8
辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8
辽宁卫视,http://101.66.195.105:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://101.66.199.251:9901/tsfile/live/0121_1.m3u8
内蒙古卫视,http://61.156.228.12:8154/tsfile/live/0109_1.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://171.14.89.243:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8
内蒙古卫视,http://222.185.98.96:888/rtp/239.49.1.240:6000
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://171.14.89.243:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://101.66.195.147:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://123.174.106.183:8888/rtp/239.1.1.56:8056
宁夏卫视,http://101.66.199.251:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8
宁夏卫视,http://101.66.195.105:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.185.98.96:888/rtp/239.49.1.237:6000
青海卫视,http://222.185.98.96:888/rtp/239.49.0.69:8544
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
青海卫视,http://222.185.98.96:888/rtp/239.49.1.53:6000
青海卫视,http://58.19.43.46:9901/tsfile/live/1014_1.m3u8
青海卫视,http://106.53.99.30/tv/jzb.php?id=qhws
青海卫视,https://mursor.ottiptv.cc/migu/947472506.m3u8?migutoken=db45aeb1e96688563d82e1d9dfd09941de7e43c86587ddc774c0e1eb8605540624ca7fd3cc8451e5c44ab34b62914bfdaf334764f65f279faef65b7edccf48b1e1aff39fca7b5fa327d0f330bd
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8
青海卫视,http://222.185.98.96:888/rtp/239.49.1.31:6000
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
山东卫视,http://120.197.253.254:1818/rtp/239.20.0.172:2142
山东卫视,http://222.185.98.96:888/rtp/239.49.0.53:8416
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
山东卫视,http://220.169.100.41:10087/rtp/239.76.253.195:9000
山东卫视,http://101.66.199.251:9901/tsfile/live/0131_1.m3u8
山东卫视,http://221.193.168.16:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.52.14.64:9901/tsfile/live/0131_1.m3u8
山东卫视,http://221.193.168.199:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.193.168.243:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://101.66.195.147:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://222.185.98.96:888/rtp/239.49.1.37:6000
山东卫视,http://123.174.106.183:8888/rtp/239.1.1.47:8047
山东卫视,http://114.222.251.120:4023/rtp/239.49.8.7:9306
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8
山西卫视,http://222.185.98.96:888/rtp/239.49.0.67:8528
山西卫视,http://125.43.244.1:9901/tsfile/live/0118_1.m3u8
山西卫视,http://101.66.195.105:9901/tsfile/live/0118_1.m3u8
山西卫视,http://115.48.161.129:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://222.185.98.96:888/rtp/239.49.1.51:6000
山西卫视,http://101.66.199.251:9901/tsfile/live/0118_1.m3u8
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,http://101.66.195.147:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://101.66.195.105:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://115.48.161.129:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://106.53.99.30/tv/jzb.php?id=sxws
陕西卫视,http://101.66.199.251:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://123.52.14.64:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://171.14.89.243:9901/tsfile/live/0136_1.m3u8
陕西卫视,https://mursor.ottiptv.cc/migu/738910838.m3u8?migutoken=600799951db2fbe824e1a952de1e6e51063da74881a4e71a0bd1ae903c16b3dd18d90af63d0cf048ec9582e0ea143166cdd29c5cbe5cc125333a284add5f8752a34b3c3aecf5048c49aa19a160
陕西卫视,http://101.66.195.105:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://101.66.195.147:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://222.185.98.96:888/rtp/239.49.1.248:6000
四川卫视,http://222.185.98.96:888/rtp/239.49.1.43:6000
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视,http://125.43.244.1:9901/tsfile/live/0123_1.m3u8
四川卫视,http://115.48.161.129:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.52.14.64:9901/tsfile/live/0123_1.m3u8
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
四川卫视,http://106.53.99.30/tv/jzb.php?id=scws
四川卫视,http://222.185.98.96:888/rtp/239.49.0.59:8464
